     0          0.00000315
     1          0.00000631
     2          0.00001892
     3          0.00003469
     4          0.00005677
     5          0.00011038
     6          0.00022392
     7          0.00049199
     8          0.00127413
     9          0.00312855
    10          0.00726315
    11          0.01469661
    12          0.02627097
    13          0.04219440
    14          0.06092153
    15          0.08164186
    16          0.10199634
    17          0.12143623
    18          0.13967453
    19          0.15598902
    20          0.17096316
    21          0.18396304
    22          0.19552163
    23          0.20514697
    24          0.21393024
    25          0.22160338
    26          0.22804024
    27          0.23331651
    28          0.23799041
    29          0.24234893
    30          0.24592847
    31          0.24876687
    32          0.25178504
    33          0.25422922
    34          0.25614041
    35          0.25761007
    36          0.25933834
    37          0.26087107
    38          0.26167529
    39          0.26259934
    40          0.26374101
    41          0.26532421
    42          0.26644695
    43          0.26716286
    44          0.26728901
    45          0.26803330
    46          0.26837391
    47          0.26837076
    48          0.26886590
    49          0.26911820
    50          0.26951873
    51          0.26998234
    52          0.27022203
    53          0.27037971
    54          0.27109562
    55          0.27157815
    56          0.27163176
    57          0.27197237
    58          0.27179261
    59          0.27146461
    60          0.27154346
    61          0.27235713
    62          0.27216160
    63          0.27242336
    64          0.27269143
    65          0.27273243
    66          0.27252113
    67          0.27255898
    68          0.27236344
    69          0.27240759
    70          0.27286805
    71          0.27328119
    72          0.27285858
    73          0.27312666
    74          0.27306989
    75          0.27338527
    76          0.27314242
    77          0.27352719
    78          0.27353980
    79          0.27377318
    80          0.27401602
    81          0.27389302
    82          0.27412325
    83          0.27396871
